date,daily_revenue,transactions,unique_customers,cash_transactions,card_transactions,day_of_week,week_of_year,month,quarter,year,day_of_month,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_min_7,rolling_max_7,avg_revenue_per_transaction,avg_revenue_per_customer,card_ratio,cash_ratio,target
2025-03-07,554.02,17,14,0,17,4,10,3,1,2025,7,0,370.32,505.02,695.0799999999999,760.24,443.6571428571429,456.42857142857144,468.82866666666666,194.0026922248147,179.98577949063335,185.16,737.72,32.58941176470588,39.57285714285714,1.0,0.0,232.18
2025-03-08,232.18,8,6,0,8,5,10,3,1,2025,8,1,554.02,241.98,139.6,394.82,450.6571428571429,446.3528571428571,461.95466666666664,197.43936940356193,172.2439114130043,185.16,737.72,29.0225,38.696666666666665,1.0,0.0,241.98
2025-03-09,241.98,8,8,0,8,6,10,3,1,2025,9,1,232.18,185.16,190.06,508.46,449.25714285714287,452.9657142857142,456.53333333333336,199.19262852109475,176.925719253402,185.16,737.72,30.2475,30.2475,1.0,0.0,554.02
2025-03-10,554.02,17,13,0,17,0,11,3,1,2025,10,0,241.98,737.72,723.02,212.58,457.37428571428575,456.6742857142857,447.6506666666666,187.44844472166585,180.87415085582674,232.18,737.72,32.58941176470588,42.61692307692307,1.0,0.0,420.78
2025-03-11,420.78,13,10,0,13,1,11,3,1,2025,11,0,554.02,474.16,355.62,297.34,431.13142857142856,444.6028571428571,459.032,150.96764459408416,176.25593355431684,232.18,591.24,32.36769230769231,42.077999999999996,1.0,0.0,544.22
2025-03-12,544.22,17,14,0,17,2,11,3,1,2025,12,0,420.78,591.24,570.18,662.76,423.5057142857143,449.2571428571428,463.14666666666665,149.77539393562424,173.77447408546075,232.18,591.24,32.01294117647059,38.87285714285714,1.0,0.0,365.42
2025-03-13,365.42,12,12,0,12,3,11,3,1,2025,13,0,544.22,370.32,610.8399999999999,432.04,416.7885714285714,447.40285714285716,459.1953333333333,141.84341124735303,170.39391268739573,232.18,554.02,30.451666666666668,30.451666666666668,1.0,0.0,704.88
2025-03-14,704.88,23,15,0,23,4,11,3,1,2025,14,0,365.42,554.02,505.02,570.18,416.0885714285714,429.8728571428572,456.9746666666667,142.12277080381025,171.19226327453518,232.18,554.02,30.64695652173913,46.992,1.0,0.0,225.82
2025-03-15,225.82,7,7,0,7,5,11,3,1,2025,15,1,704.88,232.18,241.98,396.28,437.64000000000004,444.1485714285714,461.4646666666667,174.31650027081963,175.96372499865592,232.18,704.88,32.26,32.26,1.0,0.0,164.1
2025-03-16,164.1,5,4,0,5,6,11,3,1,2025,16,1,225.82,241.98,185.16,458.0,436.7314285714286,442.9942857142857,455.78266666666667,175.57789149250075,180.82612694449722,225.82,704.88,32.82,41.025,1.0,0.0,401.18
2025-03-17,401.18,13,10,0,13,0,12,3,1,2025,17,0,164.1,554.02,737.72,292.44,425.60571428571427,441.49000000000007,445.986,191.70240920561767,188.500359326467,164.1,704.88,30.86,40.118,1.0,0.0,549.12
2025-03-18,549.12,17,12,0,17,1,12,3,1,2025,18,0,401.18,420.78,474.16,313.5,403.7714285714286,417.45142857142855,449.61066666666665,183.15208465722063,186.48067624645086,164.1,704.88,32.30117647058824,45.76,1.0,0.0,623.56
2025-03-19,623.56,21,18,0,21,2,12,3,1,2025,19,0,549.12,544.22,591.24,592.7,422.1057142857143,422.8057142857143,457.4646666666667,191.37746740034842,185.50970512270496,164.1,704.88,29.69333333333333,34.642222222222216,1.0,0.0,597.6
2025-03-20,597.6,20,17,0,20,3,12,3,1,2025,20,0,623.56,365.42,370.32,555.48,433.44,425.11428571428576,458.4933333333333,201.87647972625896,186.36902490402866,164.1,704.88,29.880000000000003,35.15294117647059,1.0,0.0,636.8
2025-03-21,636.8,20,13,0,20,4,12,3,1,2025,21,0,597.6,704.88,554.02,646.6,466.6085714285714,441.34857142857146,459.89733333333334,207.82419841688076,187.28128435192357,164.1,704.88,31.839999999999996,48.98461538461538,1.0,0.0,365.42
2025-03-22,365.42,12,10,0,12,5,12,3,1,2025,22,1,636.8,225.82,232.18,581.4399999999999,456.8828571428572,447.26142857142855,459.5706666666666,196.07613603855393,186.95265590856064,164.1,636.8,30.451666666666668,36.542,1.0,0.0,204.76
